CONTENT,DATE,AUTHOR,COMMENT_ID,CLASS
"LMFAO - Party Rock Anthem ft. Lauren Bennett , Goo… : < href= '' https : //youtu.be/KQ6zr6kCPj8 '' > https : //youtu.be/KQ6zr6kCPj8 < /a > < br / > BOX MAN GOT SOME MOVES ! : D HE MAKES MEH SMILE﻿",2015-05-26T23:25:22.172000,Paige Lebrun,z120tv4aborbjtpuo22ecxvx2rqmsrhck,0
This best song ever hire < br / > ﻿,2015-05-26T22:40:08.281000,EDWARD  PALMA ,z13wxrejjparwzku322ytdjamub5y5glg,0
"Its funny Mahogany lmao , I actually & # 39 ; know brother uncle part LMFAO﻿",2015-05-26T22:21:28.011000,breathinsoul,z12sfpazjvv3s3tss23hdhgacwasjjemb,0
"Party rock anthem love , party rock anthem life﻿",2015-05-26T20:35:37.090000,lol Ippocastano,z13gfxxpcpemtbfru04cgnobbqraszrowpc0k,0
"Stop , TOP 1﻿",2015-05-26T20:33:36.195000,lol Ippocastano,z13nfjwhmzyfthozy04cgnobbqraszrowpc0k,0
Ahhh back life & # 39 ; suck ... ﻿,2015-05-26T20:03:52.314000,goofygroova16,z12lgx5xhnj2sdsy004cdhooyvfvd314dyk0k,0
Party rock ! XD﻿,2015-05-26T20:03:08.241000,Boa Hancock Amelia Caria,z134ejc5qo2tinqb404cezl4ayq5cprwoqw0k,0
CUTE : ) ﻿,2015-05-26T19:59:04.606000,eliška žáková,z12qgp2yvnbvx3wf1222idfjcybhhzl3d,0
LMFAO best songs ever ! ﻿,2015-05-26T17:56:36.413000,Ciasteczko ;*,z13vg3dgkqjycpttg23bvl2pwzzzwnteo,0
"I fuckin love song ! < br / > < br / > < br / > After , I & # 39 ; sexy I know ﻿",2015-05-26T16:56:19.780000,Like👑A👑Boss (Chloe that pony lover),z12sulyo4qmyjvjvm23tznvzfnboetfuj,0
Shuffle hard made Earthquake Nepal﻿,2015-05-26T16:54:58.587000,FERTHEBOSS1,z13ydf2g2z3lz1ids22zy50ocn2hvxfn2,0
Nice﻿,2015-05-26T16:02:07.100000,Madagascar Tropic Voyage,z12ghl3g3lfvsz5lh223u10jnyvgflune,0
still.. reminds 1 years back shuffle everyday﻿,2015-05-26T15:46:26.833000,Gulam Maulana,z12re1q41uvxf3lkf22zzpdo4mj2cflxq04,0
Love song makes wan na dance ! ﻿,2015-05-26T14:41:43.931000,Tyrone Wilson,z13sunj4vkyqwdwsq23jcvrpepyegzwrb04,0
time 2011 shirt cool﻿,2015-05-26T13:14:11.830000,Ahmed al rawahi,z12hh3bobpvle1mvt22icnvommzjjxaup,0
Love video song course﻿,2015-05-26T12:53:14.308000,Merle Walton,z13jihf5luz0s5nlj22usvaquqeyvxk2u,0
Check video YouTube : ﻿,2015-05-26T12:31:06.611000,Jenna Metchooyeah,z13fzt0pzle4dlczg04cfd3yonqhfrva3bs,1
Very Nice ! ! ! < br / > Yeah Fucking.﻿,2015-05-26T12:29:11.663000,Tominke Urbančok,z13df5jp4umzg3jhw04chniaxlviirc4hqs0k,0
WELL THIS DUDES FADED THE FUCK OUT ! ﻿,2015-05-26T12:04:50.454000,thebayareapimp,z131jxyx5lameffkt23qfhsb4weazhxxg04,0
Ah . Good old times ( : ﻿,2015-05-26T11:51:10.891000,Meneer Mandje,z12cffepsub4gv5z204cjn5zykntdz45ygk,0
old good song﻿,2015-05-26T11:13:20.537000,No Name Ass Fuk,z131uxqp3qawzxohf04ce3njbzawyjyhbuw0k,0
cool﻿,2015-05-26T09:23:16.049000,hassan laidli,z125ed041z3phrqsu234vljydn35jhadw,0
2 million view anymore : ) ) ﻿,2015-05-26T08:19:38.276000,wanderer damion,z12lzlsxewzbihrvl23jibxpttjxcrv04,0
Good﻿,2015-05-26T07:16:51.245000,Jipi Trần,z13dun5iruvhx3ryi04cgjkq1nqhhp2p1p00k,0
Check video YouTube : ﻿,2015-05-26T06:19:34.669000,Xan Harmer,z13rhxvopkjkxp1kr23xfrio3oyttbvuq,1
Check video YouTube : < br / > ﻿,2015-05-26T04:15:04.528000,Jessica Benavides ,z12ntfuinv2kjvjtr220szfjmru0ydt13,1
Remeber good ol & # 39 ; days songs & # 39 ; butts . ﻿,2015-05-26T02:03:46.816000,ShockMinerX,z120zd0iryyxgfsnh22zxxqq1q3pjf5et,0
You music hero😍😎﻿,2015-05-25T22:01:29.580000,marie smith,z12lfltwkq2cv1gft22aslh5hwyjgtzto,0
born wrong generation﻿,2015-05-25T20:36:42.681000,Mattkrewe,z13hxdr5uvbsintfz22uddk4imbkcp20h,0
Love song makes wan na dance ! ﻿,2015-05-25T18:11:22.048000,janet rangel,z13nctv5kwyetr3q504ce3443mqbhns4xu40k,0
Love song makes wan na dance ! ﻿,2015-05-25T18:03:46.138000,janet rangel,z12cylxbfwfxijrbs04ce3443mqbhns4xu40k,0
Very good ! Like ! : D﻿,2015-05-25T17:09:31.831000,Роза Герман,z12rtnfbgv2jwdj4q04cefeaqxevh5ogpwg0k,0
"views ... ... They & # 39 ; 90,000 ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ﻿",2015-05-25T16:33:18.843000,Andy FunnyVideos,z13wtxlwqlfizpaiq04cixs4eon3ez5xeaw,0
love lmfao party rockin keep going﻿,2015-05-25T16:30:30.753000,Gaven Purdin,z13ezbtpzujggwcckyy0cljbfkn0zbkk1,0
Best Music Ever ! ! ! ﻿,2015-05-25T12:24:17.075000,Martin Dushkov,z12hy3mipnupwbelu23bxloz0uyutfhql04,0
Likeeee﻿,2015-05-25T07:44:47.054000,Ernad Smailovic,z12pxvow0mzfj3mvx22hv3eqslmuvl4w304,0
Cool﻿,2015-05-25T07:14:26.531000,nienke de kimpe,z12ycjvh3nbqulnmr23tyv45pubiexurd04,0
Remeber song good﻿,2015-05-25T05:43:54.048000,D Maw,z13jvndqyr2zjzpxo04cij4pdva4yhqzlq40k,0
2015 & lt ; 3﻿,2015-05-25T05:37:32.023000,jesus sanchez,z122wfsbyvfeip0wl04cefjz1svzcd25vqg0k,0
want robot guy ... ﻿,2015-05-25T03:11:56.180000,Chibi Chan,z13lutxw3tnfj3fgg04cfrwgolm1ftzp2ug0k,0
I LOVE YOUR SONGS﻿,2015-05-25T03:02:02.615000,Brianna Reed,z12pd3wq0p3wzzt5p04cd33pwnrreduadn40k,0
Omg & # 39 ; going 1bi views ! ﻿,2015-05-25T02:12:17.753000,Lemon Slices,z13yd544duyufvy1h22mhplzskveejjl3,0
Dance : ) ﻿,2015-05-24T23:52:38.563000,Georges EIrani,z12sh3g5bxeczzrpw04cg3vatpv5cphzbok0k,0
Check video YouTube : ﻿,2015-05-24T17:13:37.700000,Paul Garza,z13jszkr5ka1e5s5204cetkg3mnazbb5zcc,1
5 years ... ﻿,2015-05-24T16:10:47.020000,ignacio diaz palma,z12vtxzqskzlupozn04cdjdpvrvctxjpn0c,0
cool cool cool cool cool cool cool﻿,2015-05-24T15:54:08.016000,Amanda Ludwick,z121hxvwrz35e1udw22lh5objyf1wxefn,0
Wow I love ﻿,2015-05-24T15:47:50.071000,Eliana Guzman,z12avxpx4t3xib0fq225jvlbdnqfh320y,0
Who knows name girl ? .. one.. one ... ﻿,2015-05-24T11:54:19.170000,Kenster,z122ixhpoqn3i3s5u04chxvxqtr0dns4gqs0k,0
Why stop career music ? This music rocks ! ﻿,2015-05-24T11:35:58.714000,Baptiste Blomme,z13yydnzzta0frsum23rx31imxmdfn4t3,0
Very Nice ! ﻿,2015-05-24T02:53:52.667000,Franklin Music,z12ctjfqtz3gjtgqj04chrbxtxutf5dh310,0
Why sooooo many downs ? ﻿,2015-05-24T02:28:34.605000,Salvador Sanchez,z13lfhwrjweyxzs4c04cgxwywsvyw3zhexg0k,0
tension⤴︎⤴︎﻿,2015-05-23T23:26:05.305000,crazy girl,z13fvlhr2lzfflguw22hd5rjckihspgwt04,0
Nice﻿,2015-05-23T20:55:07.056000,Sana Kashif,z133wn2qulv5zz45q04cc10qbqv3gts5e3w,0
2015 < br / > I like video﻿,2015-05-23T18:59:07.686000,Yuliana Andrea  Caucali Acosta,z13sjlb4rrjmdd2tl23cidlblkizefxvx,0
music yeah﻿,2015-05-23T18:56:07.484000,luisel Tutoriales Gameplays (luisel Tutoriales),z12uzb3oxy23cbikz23qsjczaxz5wh1t5,0
Like 2015 ! : D﻿,2015-05-23T18:15:32.442000,_ OMGiTzLeo _,z12jvb5gsrnmebqqv04cg11jwtmdwfdx1jw,0
This epic track . And video awesome ! ﻿,2015-05-23T16:34:57.143000,Lizz Seamore,z12bivpo3navshouw23tixb5imayt1xqt04,0
LIKKEE﻿,2015-05-23T16:16:34.285000,irving echeverria,z12jf1h5lznmuhcuw22ruxdyxp2eh32ch,0
give like﻿,2015-05-23T16:13:56.684000,joann belin,z12tgphxmvmizr5h104cjzr5rle3tftgch0,1
Lets party﻿,2015-05-23T13:58:07.199000,Powpie Cheers,z12njt2xmsb2jpbp104ccz3xiwfzflriujo,0
"Support fight 4th amendment right privacy home business . Stop NSA spying Americans un Patriot Act Renewal . Rand Paul spent 10.5 hours Senate floor Protest Filibuster fighting Constitution Nation founded . Join fight Rand Paul dot com . Spread The Word . We Have Someone That Cares About Our Nation . Email Senators , Congress men women , tell support Rand . Tell news support Rand . Senator Rand Paul < href= '' http : //www.youtube.com/watch ? v=KQ6zr6kCPj8 & amp ; t=1m00s '' > 1:00 < /a > morning fighting Constitution.﻿",2015-05-23T11:46:55.624000,Terry Short,z13tsligxuffvrxkz23qibyydnbagphm2,1
"mindblowing dance. , . , .superbbb song﻿",2015-05-23T05:28:49.504000,pratik patel,z13fehihaneyzh3wp04cfxrwkyfkwvgoex00k,0
Anyone else think video theme bit insult 28 days later ? ﻿,2015-05-23T04:03:15.720000,Tiona Mayo,z12ldxsqzsvvwf5h404cjh5ooxincztrles,0
Check video YouTube : ﻿,2015-05-23T01:50:08.642000,Jd Hurst,z12lfnvjjm3vi1fsx23mdjc5rpu3x3kox04,1
Never get old ﻿,2015-05-23T00:53:59.385000,Thejaynetts,z13qwl2rznzohbhqy04ch3cy5tnihrkhlt40k,0
I remember used popular around time. < br / > I still love it.﻿,2015-05-23T00:00:28.937000,Châu Nguyễn (Michelle),z13rjvjx1qbrsf5ng233tbgyyxy2wroqu04,0
Strong messages every song I & # 39 ; heard.﻿,2015-05-22T20:42:29.523000,Roham 11,z13lfpkzyzvoynqvi234g5ix3taoefr21,0
4 fucking years fucking past fucking fast fuck ... ..﻿,2015-05-22T19:29:46.566000,vipman yea,z13jspr4tpe5cfofr23eftm4ivaigv1ju04,0
I know old song ( like ) watching 2015﻿,2015-05-22T17:51:58.941000,sok piseth,z13bx3dxkuqafjtdo22dszzq4wy0sxxkq,0
& # 39 ; watching summer 2015﻿,2015-05-22T16:27:17.041000,troll face,z12fud04ypiisp4gu04ccbrobq2fzlbawsc0k,0
I going blow mind﻿,2015-05-22T15:04:20.310000,Carlos Rueda,z12dfr5irwr5chwm3232gvnq2laqcdezn04,0
And i´m Shufflin still today : D﻿,2015-05-22T14:43:16.180000,FunCircUS,z12tevwo3qq4cxwv022vgxnx2senxvxar04,0
This favorite song ever love Party Rock It Everybody ! ! ! ! ﻿,2015-05-22T13:54:59.712000,Waleed Khan,z12nd5j4tofqu3r5104cirbicuj0v3pp51k,0
1000000000 views.﻿,2015-05-22T12:31:53.438000,Tuấn Anh Nguyễn Tiến,z124c10ohxvlx1mip04ccp3rqtetgp2qxhs,0
lets get 1 BILLION﻿,2015-05-22T02:08:09.304000,JR6GAMING,z13ucpgpwv2zw3wwr04ch5jj3ya1jtmq1g0,0
Love soooooooooooooooooooooooooooooooooooooooooooooooooo much﻿,2015-05-22T01:59:18.387000,Mayen Dabuol,z120t12qtr23etulr23rvzbyfyj1yfons,0
I love song much﻿,2015-05-22T01:37:18.791000,Carol Galvan,z121tf4iwyrivvpsf232dhho5k33dvxy204,0
I & # 39 ; A SUBSCRIBER﻿,2015-05-21T20:47:08.673000,Connor Mire,z13uzb3zqoylw1kl022zidpqbn2tfpcjr04,1
This Song AWESOME ! ! ! ! ﻿,2015-05-21T20:46:54.704000,Connor Mire,z13xxf3qlq2bxpm1o22zidpqbn2tfpcjr04,0
Best song ever made swear : D still hear even doe old ! ! else ? ﻿,2015-05-21T19:41:48.565000,Lolumad66,z12cttv5iwv0ur3en221ih2zssbkfrczq04,0
I came Vanoss.﻿,2015-05-21T19:16:44.104000,Nancy “Aya” Lo,z12mzfsy0mypfvcy404ccdvqmyq5gzqazow0k,0
Best song ever💜💜😢 < br / > ﻿,2015-05-21T14:15:23.860000,Tala sweet,z13kvz3pluj4uv2es23ugvuytyftxbpb204,0
epic﻿,2015-05-21T14:01:01.480000,Miix_MC,z12jjrfyukjlw5wyl04cddbo5pysslphbqs0k,0
"I like much music , good ﻿",2015-05-21T11:41:30.117000,   Berty  Winata,z12qd1vx5xjecxvxu04cevnpmmqve30jgrk0k,0
Beautiful song﻿,2015-05-21T11:34:17.696000,Shirley Donoso,z13dv1fxtl20jhylo22pyx5gvme4wra1q,0
Why I feel like Gangnam style copied song ? ! ﻿,2015-05-21T05:31:14.644000,Aryan Khemka,z13ufhijoxrjsnrxz04chh3gzledzruyg2c,0
"Damn , everywhere﻿",2015-05-21T03:30:25.794000,LemonSpy_,z133xtoivnattvbm123idnoxlxryufnlg,0
Party time ! ﻿,2015-05-21T01:28:02.562000,Ice cream hero For AWSOMENESS!,z13egr0zgknxttdyj04ci54ofzamcpuipng0k,0
never gets old﻿,2015-05-21T01:24:34.058000,Steven Sachel,z13mgxsztmn1hpam223tcxbglvi2wpx4o04,0
song fu cking awesom ! ! ! ! ! ! ! ﻿,2015-05-20T21:46:43.674000,Nick Hardison,z13wz3sxqzv5u1axg04cepvrosylertw5xo0k,0
HOW DO YOU PUT A PICTURE FOR YOUR IMAGE THINGIE ? ! ? ! ﻿,2015-05-20T19:53:57.924000,Angela Alor,z13ms12adsbdjbdds23nctrqsq2qhtose,1
"okay , cover time ... Thumbs & # 39 ; watching youtube still exists.﻿",2015-05-20T17:39:26.476000,DrPunkable,z12cjdywboihdxu5d04celsj0m2vjzrwk0k,1
"This song insane. < br / > Do dance listening song ? ( , lol ) ﻿",2015-05-20T16:57:09.940000,shreyes taral,z12mfpupfyqairrzh04cf5v5ppeldjha53c,0
: ) ﻿,2015-05-20T16:17:41.577000,Smile day,z13bdbmoqo3yurmfa22lznkpvqqkfl5fh,0
Thumbs shrek gay 👍﻿,2015-05-20T13:16:34.752000,Eduardo Salgado Uresti,z12vsvqwqyjiinvj204cjjjyflbgvbsgtlg0k,1
THUMBS UP FOR ROBO GUY BABY﻿,2015-05-20T12:40:57.549000,Marshmallow Kingdom,z13rfjuxmtm3vd2eb23qi1brgq3ic5nxv04,0
SERIOUSLY HOW DID THEY COME UP WITH THAT BEAT IT IS INSANELY GOOD HOLY FUCK﻿,2015-05-20T12:39:21.201000,Marshmallow Kingdom,z12byh5aau33evli204cits4yxmsht0qjrg0k,0
BEST PARTY SONG LITERALLY PARTY ROCK IS IN THE HOUSEE TONIGHT ! ! ! ! ﻿,2015-05-20T12:38:04.230000,Marshmallow Kingdom,z13wtxw41lucynljt04cits4yxmsht0qjrg0k,0
Memories﻿,2015-05-20T12:10:42.138000,Mary McCoy,z13tudczpxi5j1eun22zudooymblxxeup,0
I lovee ♥﻿,2015-05-20T10:15:33.415000,Ticci TøbyyX3,z133dbir3vbttld3122mdjtjyq3dc35z504,0
More views nikki minaj Anaconda﻿,2015-05-20T07:52:09.296000,Niecee Sumling,z132ed545qrhytxr404ch1q43uuyzrdwnqs0k,0
LMFAO IS THE BEST﻿,2015-05-20T05:49:45.161000,Dicky Tricahyadi,z12de5li5lzwcbblp23gc11zmli4t5r10,0
Who else saw jesses dancing sorry I spelled wrong peace✌﻿,2015-05-20T04:15:49.589000,Daniel Cruz,z133hrmoltquclguh23luxkq2w2zgj1vz,0
I like robot shuffles shuffles good﻿,2015-05-20T03:52:41.589000,Jasmin Lopez,z120ubqoukjxu1ktp22xfvexvyu3xzkbv04,0
cant stop shuffle﻿,2015-05-20T03:50:29.098000,Blaze Blaziken,z12sub0pnwzlgnz0r23pwvaqtuveyxr1z,0
Dang Dat little kid gat moves﻿,2015-05-20T02:07:55.736000,Maria Lopez,z12aczabeuzvhb0bg04cg35o2li0whbglss0k,0
I miss song . 😢﻿,2015-05-20T01:50:18.209000,uncleltr,z125fx5glr2mwfycg22otzyjbvuod5yjx04,0
Loves it﻿,2015-05-20T00:31:13.204000,creeperx 945,z13twftbwk3qxl3gp04cgnob4ueot3pglok0k,0
Check video YouTube : < br / > Got ta dance blast every time I hear song ! ! ! ! Just ❥love❥ ! < br / > ﻿,2015-05-19T23:21:48.011000,Bella Cullen,z12dhjqivqv3zvxwl04ccrs43v2wz1cbys40k,1
Man song really get bones - one minute I & # 39 ; nearly dosing sleep - next I & # 39 ; shuffling like crazy hot feet XD﻿,2015-05-19T23:17:19.120000,Insomniac,z122wjt5wsi3xt25304cg1yrnxuxyluayuk0k,0
That shake golden black robot really partying ﻿,2015-05-19T23:09:27.619000,Deyanira  Urena,z12lxf34zybwv5siw04cftthhuiksxfjpjo,0
Take look video YouTube : ﻿,2015-05-19T22:10:02.515000,emrah England,z131i14binnjjtrnn224e5yw5re0jxtmf,1
cooooooooooooolllllllllll﻿,2015-05-19T22:01:54.036000,Fire Ghost73,z13jzdtr3nqkc5ooj04cilhxgzywzhfrnzc0k,0
Wow ; ) ﻿,2015-05-19T17:13:17.961000,Khadra Abdirahman,z12sz3wprvyovr2sr235gbex2tewsbqwh04,0
"OH SHIT THIS WAS UPLOADED ON MY BIRTHDAY , finally birthday isnt curse , day maylaysia airlines went missing , thought birthday curse xD﻿",2015-05-19T12:40:24.071000,edge mango,z13hhvtojxzvyl3oc04ci5pzaqjpynz5nvo0k,0
everyday I & # 39 ; shufflin﻿,2015-05-19T03:50:16.935000,Pepe The Meme King,z13ledpiwqidu5iu022vy1yy3zntxnniz04,0
everyday I & # 39 ; shufflin﻿,2015-05-19T03:49:29.427000,Pepe The Meme King,z12nd53pxmacxb5wz04cfjsbvsjyjbqihvw0k,0
Thumbs FE-FE-FE-FE-FEGELEIN brought u here﻿,2015-05-19T03:49:19.732000,Damn Son,z12gyripbnbehdria04ccn2jxlqkwjhqbio,1
Every day I & # 39 ; Shuffling ! ﻿,2015-05-19T02:04:52.377000,Teo Wei Jun,z13bixew2rvmfpxcx23mf3iwxmydd3qh104,0
cool song ever good thing here﻿,2015-05-19T01:37:24.873000,Heavyassmetalman,z13gcbixunqogr2k4220fp1xcqz5svi0b,0
world shuffle ? ? ? ﻿,2015-05-19T00:46:08.243000,EraserMan2,z13jwbvxvoqje10yg04ccbx5lna5w5rr0tg0k,0
"Love guys , love song ! ﻿",2015-05-18T18:14:56.234000,jen ven,z13bvpnptyiuzjlr004cijkhguzvjlsjrpw0k,0
Its funny I listen rock death metal . But like this.﻿,2015-05-18T15:00:30.430000,Alexis Dean,z13ot51yusa1htugp04cffzh0knkz55ae4w,0
"Shuffling way LMFAO ! I like one , wish I could shuffle like crazy dudes﻿",2015-05-18T14:57:49.390000,Georgina Riba,z133gz1qly2kit14004cgfuznyqezxay4uk0k,0
5th viewed video.. guess﻿,2015-05-18T14:50:38.070000,CHINMAY JANGID,z13ftvvprmqnijnrr04cgrej5paxhp3ionk0k,0
favorite song﻿,2015-05-18T13:48:51.649000,JuanjoOMG,z13duz4apzezupvmy22agxwikzizhrah304,0
I like song < br / > ﻿,2015-05-18T13:01:00.402000,sheerwill,z12tyfpzkznlghgqz04cjpsp3ymuil05t3g,0
Wow dance show﻿,2015-05-18T10:56:12.254000,Ali Altınışık,z13zvnepkwvgirzi104cdf1pyyyecthieew,0
Awesome﻿,2015-05-18T08:38:34.236000,vieshva .d.exodous,z13cfr5o3mnyez4ju04ce3whmvflg1fifl00k,0
like ur watchin 90000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 1﻿,2015-05-18T07:12:10.556000,Mason Pearce,z12ojfkgxxrxurgvz23vxxjg2rabwlikn,1
Good times . ﻿,2015-05-18T04:20:48.086000,Cameron Raji,z12cgnpg1z2kydz5x04cg5djrte2zllprng0k,0
Laughing My Fucking Ass Off ! ! ! ﻿,2015-05-18T02:58:22.855000,Fred Courroie,z13cy1hhuzuuz3m3n23jhbo4bsylj1rt5,0
"see back 2015 ask people got like song . seems like Gangnam style copied style though , might yea﻿",2015-05-17T23:01:41.901000,Blaze Rod,z13djfvhftzqdxlql04chviyzoroz52wroo0k,0
wait I SAW A KID NOT KIDDING﻿,2015-05-17T21:07:42.387000,connie cooper,z13suboizyjhsvsg004cj3iypry3hjewpss0k,0
Party rock due duel﻿,2015-05-17T19:58:38.281000,Donna Loyd,z12hctzi5nvbxhcqu04civkgsujfeffxkvs0k,0
fucking love omg : v﻿,2015-05-17T19:55:19.876000,Chihiro Cross,z12je1hpbmvbux4iu04cflvz1qiluvvawo40k,0
good I dance companions front whole school﻿,2015-05-17T19:43:43.872000,javiera fracisca labrin,z13cdn1asl2jy5ceu23ssbvohmqcjxdw104,0
Check video YouTube : ﻿,2015-05-17T19:36:36.955000,Vathanarajah Kunarajah,z12gwzbqipbzyt0dg232zfya0qzpudm0e,1
I could finally spongebob I started yesterday XD﻿,2015-05-17T19:35:44.075000,chicharito fan,z13qfx0atsepgjsjn04cdniyxw21y3qqarg0k,0
Thumbs & # 39 ; watching 2015﻿,2015-05-17T17:14:17.168000,Lorenzo Raggiante,z13jtruhmlzzznqps04cd5rrbl2uexth4to0k,0
I love it﻿,2015-05-17T16:33:08.950000,Naomi Rayner,z13ctjchczaqerw3i23aw3cbzqidflbb304,0
