CONTENT,DATE,AUTHOR,COMMENT_ID,CLASS
(S I/PRP love/VBP this/DT song/NN so/RB much﻿/JJ),2015-05-28T03:08:19.077000,Michael Whiteside,z12wctyrfvndsj32n23yhrhrxlyiulpcn,0
(S 2015/CD LIKEEE﻿/NNP),2015-05-28T01:14:19.847000,yenis maría Rodríguez,z12qgle4jsutshh1422kwjzwdkneerd4004,0
(S I/PRP miss/VBP when/WRB people/NNS dressed/VBP like/IN this.﻿/NN),2015-05-28T00:37:36.183000,Alex Martin,z13rtrlxatfpfruxj04cd1hbizb4hv5jmf0,0
(S 2011-/CD the/DT last/JJ year/NN of/IN decent/NN music.﻿/NN),2015-05-28T00:04:06.940000,Alex Jansen,z12luhmz2trvu1s0y22xyfhq2lbgwhkxm04,0
(S Best/JJS song/NN ever/RB !/. !/. !/. !/. ﻿/NN),2015-05-27T23:10:57.437000,Aiden Hill,z12afxix2xnyhxaon04ccdtofrj3h10ygrk0k,0
"(S super/JJ nice/NN ,/, love/VB musique﻿/NN)",2015-05-27T22:19:11.429000,joe pepin-leblanc,z12rt5qylz3ny5qdv221epkhvsvxwlgjz04,0
(S wowwwwwwwwwwwwwwwwwwwwwwwwwwwwww﻿/NN),2015-05-27T20:47:16.351000,bilal kenno,z12ogdfjckevwjtz504chrzytqeqthybckw0k,0
(S (ORGANIZATION PARTY/NNP) (GPE ROCK/NNP) (/( 8/CD )/) ~﻿/NN),2015-05-27T18:28:25.926000,SoulInChains00,z13fzxmg0si1cpsc323silmpnpuasflls,0
"(S
  (GPE Thumbs/NNP)
  up/RP
  if/IN
  you/PRP
  watched/VBD
  it/PRP
  in/IN
  2011﻿/CD)",2015-05-27T17:28:08.014000,Phương Linh Nguyễn Ngọc,z13xjvjgxqbcgdeni22wxfroqsvutpyb004,0
(S this/DT is/VBZ increidebl﻿/JJ),2015-05-27T16:50:10.276000,Gonzalo Ferrare,z12nf31pdvqmjdoyt04cdn3xzvajgrihnfo,0
(S (GPE LMFAO/NN) !/. !/. !/. !/. !/. !/. !/. !/. ﻿/NN),2015-05-27T16:06:08.781000,‫אסף שמש‬‎,z12uwpdgeqnex5wwi04cjlkotmfeuv54zzk0k,0
(S just/RB :/: (/( superr/NN !/. !/. !/. ﻿/NN),2015-05-27T15:44:45.019000,Henri Kameron,z125v3ozoqenvthaz04cdtajsmzwgxkwxug0k,0
(S 2015/CD !/. !/. LLIKEE/JJ !/. !/. ﻿/NN),2015-05-27T14:01:10.337000,Lukas Ogonowski,z12eg5zqxqbdfdzcn22uwxoqxovhhz1ke,0
"(S
  Yeah/UH
  !/.
  Let/NNP
  &/CC
  #/#
  39/CD
  ;/:
  s/JJ
  start/VBP
  the/DT
  party/NN
  !/.
  ﻿/NN)",2015-05-27T13:37:19.404000,LoL Games,z13yyrro2wmcshswh04cd3saivu1xdprerk0k,0
"(S
  This/DT
  awesome/NN
  song/NN
  needed/VBD
  4/CD
  years/NNS
  to/TO
  reach/VB
  to/TO
  800/CD
  mil/NNS
  views/NNS
  while/IN
  (PERSON Tango/NNP Switch/NNP)
  bitch/NN
  needed/VBD
  1/CD
  year/NN
  ./.
  its/PRP$
  not/RB
  fairrrrrrr﻿/VB)",2015-05-27T13:17:02.665000,snsddien,z13ew5agxpmnifz3223ljn1rtvidtj0fp,0
(S NICE/JJ GIRL/NNP :/: D﻿/NN),2015-05-27T10:49:29.568000,ulvi ualiyev,z13lhzyb0wmyfftcb22pdbg5swe3xlxds,0
"(S
  I/PRP
  remember/VBP
  back/RB
  when/WRB
  this/DT
  was/VBD
  so/RB
  popular/JJ
  everyone/NN
  on/IN
  our/PRP$
  school/NN
  was/VBD
  shuffling/VBG
  it/PRP
  was/VBD
  crazy﻿/NN)",2015-05-27T10:45:17.666000,TransFormersAddict11,z134xhhpulz0snlai04cehqhosvst3lxbss0k,0
(S (GPE LMFAO/NN) !/. ﻿/NN),2015-05-27T10:35:17.730000,Brandon Richards,z13thxlwoy2qftuh204cgvvg3yvpyfbgvvc0k,0
(S (GPE Super/NNP) awesome/JJ video/NN </NNP br/NN //NNP >/NNP ﻿/NN),2015-05-27T03:47:34.735000,Jared Acevedo,z12rif2ypuzofjo0s22se3e5dzrnznq2z,0
(S JUST/RB DANCE/NNP 3/CD 😂😂😂﻿/NN),2015-05-27T00:34:43.591000,Paul Crowder,z13xc5v4hkbfdvgpb04ccz0zkrujib4a23c,0
"(S
  This/DT
  (PERSON Will/NNP Always/NNP Be/NNP My/NNP Favorite/NNP Song/NNP)
  </NNP
  br/NN
  //NNP
  >/NN
  But/CC
  (PERSON My/NNP Favorite/NNP Part/NNP)
  Is/VBZ
  </PDT
  a/DT
  href=/NN
  ''/''
  http/NN
  :/:
  //www.youtube.com/watch/NN
  ?/.
  v=KQ6zr6kCPj8/NN
  &/CC
  amp/NN
  ;/:
  t=3m40s/CC
  ''/''
  >/VBZ
  3:40/CD
  </NN
  /a/NNP
  >/NNP
  -/:
  </VBZ
  a/DT
  href=/NN
  ''/''
  http/NN
  :/:
  //www.youtube.com/watch/NN
  ?/.
  v=KQ6zr6kCPj8/NN
  &/CC
  amp/NN
  ;/:
  t=4m11s/CC
  ''/''
  >/VBZ
  4:11/CD
  </NN
  /a/NNP
  >/NNP
  In/IN
  The/DT
  (GPE Video/NNP)
  ﻿/NN)",2015-05-27T00:33:53.183000,Paul Crowder,z13fhbspolbawj5tn22bsbw5ynvlt1kku,0
(S (PERSON Party/NNP) (PERSON Rock/NNP) </NNP br/NN //NNP >/NNP ﻿/NN),2015-05-27T00:25:35.792000,keonte moore,z133wlxihmr0xzicr224gfj53tnhxlxmg,0
"(S
  (GPE LMFAO/NNP)
  -/:
  (PERSON Party/NNP Rock/NNP Anthem/NNP)
  ft./VBZ
  (PERSON Lauren/NNP Bennett/NNP)
  ,/,
  Goo…/NNP
  :/:
  </VB
  a/DT
  href=/NN
  ''/''
  https/NN
  :/:
  //youtu.be/KQ6zr6kCPj8/NN
  ''/''
  >/JJ
  https/NN
  :/:
  //youtu.be/KQ6zr6kCPj8/JJ
  </NNP
  /a/NNP
  >/NNP
  </NNP
  br/NN
  //NNP
  >/NNP
  BOX/NNP
  MAN/NNP
  GOT/NNP
  SOME/NNP
  MOVES/NNP
  !/.
  :/:
  D/NN
  HE/NNP
  MAKES/NNP
  MEH/NNP
  SMILE﻿/NNP)",2015-05-26T23:25:22.172000,Paige Lebrun,z120tv4aborbjtpuo22ecxvx2rqmsrhck,0
"(S
  This/DT
  the/DT
  best/JJS
  song/NN
  i/NN
  ever/RB
  hire/VB
  </NNP
  br/NN
  //NNP
  >/NNP
  ﻿/NN)",2015-05-26T22:40:08.281000,EDWARD  PALMA ,z13wxrejjparwzku322ytdjamub5y5glg,0
"(S
  Its/PRP$
  funny/NN
  that/IN
  (GPE Mahogany/NNP)
  is/VBZ
  there/RB
  lmao/JJ
  ,/,
  I/PRP
  actually/RB
  didn/VBP
  &/CC
  #/#
  39/CD
  ;/:
  t/NNS
  know/VBP
  that/IN
  her/PRP$
  brother/NN
  and/CC
  uncle/NN
  are/VBP
  part/NN
  of/IN
  LMFAO﻿/NNP)",2015-05-26T22:21:28.011000,breathinsoul,z12sfpazjvv3s3tss23hdhgacwasjjemb,0
"(S
  (GPE Party/NNP)
  rock/NN
  anthem/NN
  is/VBZ
  love/VBN
  ,/,
  party/NN
  rock/NN
  anthem/NN
  is/VBZ
  life﻿/JJ)",2015-05-26T20:35:37.090000,lol Ippocastano,z13gfxxpcpemtbfru04cgnobbqraszrowpc0k,0
"(S (GPE Stop/NNP) ,/, is/VBZ a/DT very/RB TOP/JJ 1﻿/CD)",2015-05-26T20:33:36.195000,lol Ippocastano,z13nfjwhmzyfthozy04cgnobbqraszrowpc0k,0
"(S
  (GPE Ahhh/NNP)
  back/RB
  when/WRB
  my/PRP$
  life/NN
  didn/NN
  &/CC
  #/#
  39/CD
  ;/:
  t/JJ
  suck/NN
  .../:
  ﻿/NN)",2015-05-26T20:03:52.314000,goofygroova16,z12lgx5xhnj2sdsy004cdhooyvfvd314dyk0k,0
(S (GPE Party/NNP) rock/NN !/. XD﻿/NN),2015-05-26T20:03:08.241000,Boa Hancock Amelia Caria,z134ejc5qo2tinqb404cezl4ayq5cprwoqw0k,0
(S CUTE/NNP :/: )/) ﻿/NN),2015-05-26T19:59:04.606000,eliška žáková,z12qgp2yvnbvx3wf1222idfjcybhhzl3d,0
(S LMFAO/NNP best/JJS songs/NNS ever/RB !/. ﻿/NN),2015-05-26T17:56:36.413000,Ciasteczko ;*,z13vg3dgkqjycpttg23bvl2pwzzzwnteo,0
"(S
  I/PRP
  fuckin/VBP
  love/VB
  this/DT
  song/NN
  !/.
  </NN
  br/NN
  //NNP
  >/NNP
  </NNP
  br/NN
  //NNP
  >/NNP
  </NNP
  br/NN
  //NNP
  >/NNP
  After/IN
  ,/,
  I/PRP
  &/CC
  #/#
  39/CD
  ;/:
  m/CC
  sexy/NN
  and/CC
  I/PRP
  know/VBP
  it/PRP
  ﻿/JJ)",2015-05-26T16:56:19.780000,Like👑A👑Boss (Chloe that pony lover),z12sulyo4qmyjvjvm23tznvzfnboetfuj,0
"(S
  they/PRP
  Shuffle/VBP
  hard/JJ
  that/IN
  they/PRP
  made/VBD
  an/DT
  Earthquake/NNP
  in/IN
  Nepal﻿/NNP)",2015-05-26T16:54:58.587000,FERTHEBOSS1,z13ydf2g2z3lz1ids22zy50ocn2hvxfn2,0
(S Nice﻿/NN),2015-05-26T16:02:07.100000,Madagascar Tropic Voyage,z12ghl3g3lfvsz5lh223u10jnyvgflune,0
"(S
  still../NN
  this/DT
  reminds/VBZ
  me/PRP
  of/IN
  1/CD
  years/NNS
  back/RB
  when/WRB
  i/NN
  was/VBD
  do/VBP
  shuffle/RB
  everyday﻿/VB)",2015-05-26T15:46:26.833000,Gulam Maulana,z12re1q41uvxf3lkf22zzpdo4mj2cflxq04,0
"(S
  Love/VB
  this/DT
  song/NN
  makes/VBZ
  me/PRP
  wan/JJ
  na/JJ
  dance/NN
  !/.
  ﻿/NN)",2015-05-26T14:41:43.931000,Tyrone Wilson,z13sunj4vkyqwdwsq23jcvrpepyegzwrb04,0
"(S
  that/DT
  time/NN
  in/IN
  2011/CD
  where/WRB
  this/DT
  shirt/NN
  was/VBD
  cool﻿/NN)",2015-05-26T13:14:11.830000,Ahmed al rawahi,z12hh3bobpvle1mvt22icnvommzjjxaup,0
(S Love/VB this/DT video/NN and/CC the/DT song/NN of/IN course﻿/NN),2015-05-26T12:53:14.308000,Merle Walton,z13jihf5luz0s5nlj22usvaquqeyvxk2u,0
(S Check/VB out/RP this/DT video/NN on/IN YouTube/NN :/: ﻿/NN),2015-05-26T12:31:06.611000,Jenna Metchooyeah,z13fzt0pzle4dlczg04cfd3yonqhfrva3bs,1
"(S
  Very/RB
  Nice/JJ
  !/.
  !/.
  !/.
  </JJ
  br/NN
  //NNP
  >/NNP
  Yeah/NNP
  Fucking.﻿/NNP)",2015-05-26T12:29:11.663000,Tominke Urbančok,z13df5jp4umzg3jhw04chniaxlviirc4hqs0k,0
"(S
  WELL/RB
  THIS/NNP
  DUDES/NNP
  FADED/NNP
  THE/NNP
  (ORGANIZATION FUCK/NNP)
  OUT/NNP
  !/.
  ﻿/NN)",2015-05-26T12:04:50.454000,thebayareapimp,z131jxyx5lameffkt23qfhsb4weazhxxg04,0
(S (GPE Ah/NNP) ./. (PERSON Good/NNP) old/JJ times/NNS (/( :/: ﻿/NN),2015-05-26T11:51:10.891000,Meneer Mandje,z12cffepsub4gv5z204cjn5zykntdz45ygk,0
(S old/JJ and/CC good/JJ song﻿/NN),2015-05-26T11:13:20.537000,No Name Ass Fuk,z131uxqp3qawzxohf04ce3njbzawyjyhbuw0k,0
(S cool﻿/NN),2015-05-26T09:23:16.049000,hassan laidli,z125ed041z3phrqsu234vljydn35jhadw,0
(S not/RB 2/CD million/CD view/NN anymore/RB :/: )/) )/) ﻿/NN),2015-05-26T08:19:38.276000,wanderer damion,z12lzlsxewzbihrvl23jibxpttjxcrv04,0
(S Good﻿/NN),2015-05-26T07:16:51.245000,Jipi Trần,z13dun5iruvhx3ryi04cgjkq1nqhhp2p1p00k,0
(S Check/VB out/RP this/DT video/NN on/IN YouTube/NN :/: ﻿/NN),2015-05-26T06:19:34.669000,Xan Harmer,z13rhxvopkjkxp1kr23xfrio3oyttbvuq,1
"(S
  Check/VB
  out/RP
  this/DT
  video/NN
  on/IN
  YouTube/NN
  :/:
  </JJ
  br/NN
  //NNP
  >/NNP
  ﻿/NN)",2015-05-26T04:15:04.528000,Jessica Benavides ,z12ntfuinv2kjvjtr220szfjmru0ydt13,1
"(S
  Remeber/NNP
  the/DT
  good/JJ
  ol/NN
  &/CC
  #/#
  39/CD
  ;/:
  days/NNS
  when/WRB
  songs/NNS
  weren/VBP
  &/CC
  #/#
  39/CD
  ;/:
  t/NN
  about/IN
  butts/NN
  ./.
  ﻿/NN)",2015-05-26T02:03:46.816000,ShockMinerX,z120zd0iryyxgfsnh22zxxqq1q3pjf5et,0
(S You/PRP are/VBP the/DT music/NN hero😍😎﻿/NN),2015-05-25T22:01:29.580000,marie smith,z12lfltwkq2cv1gft22aslh5hwyjgtzto,0
(S i/NN was/VBD born/VBN in/IN the/DT wrong/JJ generation﻿/NN),2015-05-25T20:36:42.681000,Mattkrewe,z13hxdr5uvbsintfz22uddk4imbkcp20h,0
"(S
  Love/VB
  this/DT
  song/NN
  makes/VBZ
  me/PRP
  wan/JJ
  na/JJ
  dance/NN
  !/.
  ﻿/NN)",2015-05-25T18:11:22.048000,janet rangel,z13nctv5kwyetr3q504ce3443mqbhns4xu40k,0
"(S
  Love/VB
  this/DT
  song/NN
  makes/VBZ
  me/PRP
  wan/JJ
  na/JJ
  dance/NN
  !/.
  ﻿/NN)",2015-05-25T18:03:46.138000,janet rangel,z12cylxbfwfxijrbs04ce3443mqbhns4xu40k,0
(S Very/RB good/JJ !/. Like/IN !/. :/: D﻿/NN),2015-05-25T17:09:31.831000,Роза Герман,z12rtnfbgv2jwdj4q04cefeaqxevh5ogpwg0k,0
"(S
  the/DT
  views/NNS
  .../:
  .../:
  They/PRP
  &/CC
  #/#
  39/CD
  ;/:
  re/NN
  over/IN
  90,000/CD
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  !/.
  ﻿/NN)",2015-05-25T16:33:18.843000,Andy FunnyVideos,z13wtxlwqlfizpaiq04cixs4eon3ez5xeaw,0
(S love/VB lmfao/NN party/NN rockin/JJ keep/VB it/PRP going﻿/VB),2015-05-25T16:30:30.753000,Gaven Purdin,z13ezbtpzujggwcckyy0cljbfkn0zbkk1,0
(S Best/JJS Music/JJ Ever/NN !/. !/. !/. ﻿/NN),2015-05-25T12:24:17.075000,Martin Dushkov,z12hy3mipnupwbelu23bxloz0uyutfhql04,0
(S Likeeee﻿/NN),2015-05-25T07:44:47.054000,Ernad Smailovic,z12pxvow0mzfj3mvx22hv3eqslmuvl4w304,0
(S Cool﻿/NN),2015-05-25T07:14:26.531000,nienke de kimpe,z12ycjvh3nbqulnmr23tyv45pubiexurd04,0
(S Remeber/NNP when/WRB this/DT song/NN was/VBD good﻿/NN),2015-05-25T05:43:54.048000,D Maw,z13jvndqyr2zjzpxo04cij4pdva4yhqzlq40k,0
(S 2015/CD &/CC lt/VBD ;/: 3﻿/CD),2015-05-25T05:37:32.023000,jesus sanchez,z122wfsbyvfeip0wl04cefjz1svzcd25vqg0k,0
(S i/NN want/VBP to/TO be/VB that/IN robot/JJ guy/NN .../: ﻿/NN),2015-05-25T03:11:56.180000,Chibi Chan,z13lutxw3tnfj3fgg04cfrwgolm1ftzp2ug0k,0
(S I/PRP LOVE/VBP YOUR/JJ SONGS﻿/NN),2015-05-25T03:02:02.615000,Brianna Reed,z12pd3wq0p3wzzt5p04cd33pwnrreduadn40k,0
"(S
  Omg/IN
  it/PRP
  &/CC
  #/#
  39/CD
  ;/:
  s/NN
  going/VBG
  to/TO
  have/VB
  1bi/CD
  views/NNS
  !/.
  ﻿/NN)",2015-05-25T02:12:17.753000,Lemon Slices,z13yd544duyufvy1h22mhplzskveejjl3,0
(S (GPE Dance/NN) :/: )/) ﻿/NN),2015-05-24T23:52:38.563000,Georges EIrani,z12sh3g5bxeczzrpw04cg3vatpv5cphzbok0k,0
(S Check/VB out/RP this/DT video/NN on/IN YouTube/NN :/: ﻿/NN),2015-05-24T17:13:37.700000,Paul Garza,z13jszkr5ka1e5s5204cetkg3mnazbb5zcc,1
(S 5/CD years/NNS .../: ﻿/NN),2015-05-24T16:10:47.020000,ignacio diaz palma,z12vtxzqskzlupozn04cdjdpvrvctxjpn0c,0
(S cool/JJ cool/JJ cool/JJ cool/JJ cool/JJ cool/NN cool﻿/NN),2015-05-24T15:54:08.016000,Amanda Ludwick,z121hxvwrz35e1udw22lh5objyf1wxefn,0
(S Wow/NNP I/PRP love/VBP it/PRP ﻿/VB),2015-05-24T15:47:50.071000,Eliana Guzman,z12avxpx4t3xib0fq225jvlbdnqfh320y,0
"(S
  Who/WP
  knows/VBZ
  the/DT
  name/NN
  of/IN
  that/DT
  girl/NN
  ?/.
  ../NN
  and/CC
  that/IN
  one../NN
  and/CC
  that/IN
  one/CD
  .../:
  ﻿/NN)",2015-05-24T11:54:19.170000,Kenster,z122ixhpoqn3i3s5u04chxvxqtr0dns4gqs0k,0
"(S
  Why/WRB
  did/VBD
  they/PRP
  stop/VB
  their/PRP$
  career/NN
  in/IN
  music/NN
  ?/.
  This/DT
  music/NN
  rocks/VBZ
  !/.
  ﻿/NN)",2015-05-24T11:35:58.714000,Baptiste Blomme,z13yydnzzta0frsum23rx31imxmdfn4t3,0
(S Very/RB Nice/JJ !/. ﻿/NN),2015-05-24T02:53:52.667000,Franklin Music,z12ctjfqtz3gjtgqj04chrbxtxutf5dh310,0
(S Why/WRB sooooo/VBP many/JJ downs/NNS ?/. ﻿/NN),2015-05-24T02:28:34.605000,Salvador Sanchez,z13lfhwrjweyxzs4c04cgxwywsvyw3zhexg0k,0
(S tension⤴︎⤴︎﻿/NN),2015-05-23T23:26:05.305000,crazy girl,z13fvlhr2lzfflguw22hd5rjckihspgwt04,0
(S Nice﻿/NN),2015-05-23T20:55:07.056000,Sana Kashif,z133wn2qulv5zz45q04cc10qbqv3gts5e3w,0
(S 2015/CD </NNP br/NN //NNP >/NNP I/PRP like/VBP video﻿/NNS),2015-05-23T18:59:07.686000,Yuliana Andrea  Caucali Acosta,z13sjlb4rrjmdd2tl23cidlblkizefxvx,0
(S music/NN yeah﻿/NN),2015-05-23T18:56:07.484000,luisel Tutoriales Gameplays (luisel Tutoriales),z12uzb3oxy23cbikz23qsjczaxz5wh1t5,0
(S Like/IN this/DT in/IN 2015/CD !/. :/: D﻿/NN),2015-05-23T18:15:32.442000,_ OMGiTzLeo _,z12jvb5gsrnmebqqv04cg11jwtmdwfdx1jw,0
"(S
  This/DT
  was/VBD
  such/JJ
  an/DT
  epic/JJ
  track/NN
  ./.
  And/CC
  the/DT
  video/NN
  is/VBZ
  awesome/JJ
  !/.
  ﻿/NN)",2015-05-23T16:34:57.143000,Lizz Seamore,z12bivpo3navshouw23tixb5imayt1xqt04,0
(S LIKKEE﻿/NN),2015-05-23T16:16:34.285000,irving echeverria,z12jf1h5lznmuhcuw22ruxdyxp2eh32ch,0
(S give/VB it/PRP a/DT like﻿/NN),2015-05-23T16:13:56.684000,joann belin,z12tgphxmvmizr5h104cjzr5rle3tftgch0,1
(S Lets/NNS party﻿/VBP),2015-05-23T13:58:07.199000,Powpie Cheers,z12njt2xmsb2jpbp104ccz3xiwfzflriujo,0
"(S
  Support/VB
  the/DT
  fight/NN
  for/IN
  your/PRP$
  4th/CD
  amendment/NN
  right/NN
  to/TO
  privacy/VB
  in/IN
  your/PRP$
  home/NN
  and/CC
  business/NN
  ./.
  Stop/VB
  the/DT
  (ORGANIZATION NSA/NNP)
  spying/VBG
  on/IN
  Americans/NNPS
  with/IN
  the/DT
  un/JJ
  (PERSON Patriot/NNP Act/NNP Renewal/NNP)
  ./.
  (PERSON Rand/NNP Paul/NNP)
  has/VBZ
  spent/VBN
  10.5/CD
  hours/NNS
  on/IN
  the/DT
  (ORGANIZATION Senate/NNP)
  floor/NN
  in/IN
  a/DT
  Protest/NNP
  and/CC
  Filibuster/NNP
  fighting/VBG
  for/IN
  our/PRP$
  Constitution/NN
  that/IN
  this/DT
  Nation/NNP
  is/VBZ
  founded/VBN
  on/IN
  ./.
  Join/VB
  the/DT
  fight/NN
  at/IN
  (FACILITY Rand/NNP Paul/NNP)
  dot/NN
  com/NN
  ./.
  Spread/VB
  The/DT
  (ORGANIZATION Word/NNP)
  ./.
  We/PRP
  Have/VBP
  Someone/VBN
  That/DT
  Cares/VBZ
  About/IN
  Our/PRP$
  Nation/NN
  ./.
  Email/VB
  your/PRP$
  Senators/NNS
  ,/,
  (ORGANIZATION Congress/NNP)
  men/NNS
  and/CC
  women/NNS
  ,/,
  tell/VB
  them/PRP
  to/TO
  support/VB
  (GPE Rand/NNP)
  ./.
  Tell/VB
  the/DT
  news/NN
  to/TO
  support/VB
  (GPE Rand/NNP)
  too/RB
  ./.
  Senator/NNP
  (PERSON Rand/NNP Paul/NNP)
  was/VBD
  up/RB
  until/IN
  </NNP
  a/DT
  href=/NN
  ''/''
  http/NN
  :/:
  //www.youtube.com/watch/NN
  ?/.
  v=KQ6zr6kCPj8/NN
  &/CC
  amp/NN
  ;/:
  t=1m00s/CC
  ''/''
  >/VBZ
  1:00/CD
  </NN
  /a/NNP
  >/NNP
  am/VBP
  this/DT
  morning/NN
  fighting/VBG
  for/IN
  our/PRP$
  Constitution.﻿/NN)",2015-05-23T11:46:55.624000,Terry Short,z13tsligxuffvrxkz23qibyydnbagphm2,1
"(S mindblowing/VBG dance./NN ,/, ./. ,/, .superbbb/JJ song﻿/NN)",2015-05-23T05:28:49.504000,pratik patel,z13fehihaneyzh3wp04cfxrwkyfkwvgoex00k,0
"(S
  (GPE Anyone/NN)
  else/RB
  think/VBP
  this/DT
  video/NN
  theme/NN
  is/VBZ
  a/DT
  bit/NN
  of/IN
  an/DT
  insult/NN
  to/TO
  28/CD
  days/NNS
  later/RB
  ?/.
  ﻿/VB)",2015-05-23T04:03:15.720000,Tiona Mayo,z12ldxsqzsvvwf5h404cjh5ooxincztrles,0
(S Check/VB out/RP this/DT video/NN on/IN YouTube/NN :/: ﻿/NN),2015-05-23T01:50:08.642000,Jd Hurst,z12lfnvjjm3vi1fsx23mdjc5rpu3x3kox04,1
(S Never/RB get/VB old/JJ ﻿/NN),2015-05-23T00:53:59.385000,Thejaynetts,z13qwl2rznzohbhqy04ch3cy5tnihrkhlt40k,0
